run,step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/value_loss
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,552960,79.38999938964844,1.5299999713897705,213.0,1.8542770703788847e-05,0.0,0.20000000298023224,-2.703127145767212,0.08900308609008789,9.999999747378752e-06,0.25508949160575867,-8.679612801643088e-05,0.6502717137336731
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,589824,81.19999694824219,1.899999976158142,237.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,626688,86.02999877929688,2.140000104904175,228.0,0.00011401394294807687,0.0,0.20000000298023224,-2.7010369300842285,0.09516435861587524,9.999999747378752e-06,0.32046961784362793,-0.00023999635595828295,0.7206993699073792
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,663552,81.23999786376953,1.850000023841858,224.0,0.0008027358562685549,0.0,0.20000000298023224,-2.697418451309204,0.08722639083862305,9.999999747378752e-06,0.2588444948196411,-0.0006411307258531451,0.7442640066146851
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,700416,91.77999877929688,2.240000009536743,227.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,737280,81.5999984741211,2.2699999809265137,220.0,0.005328201223164797,0.007902922108769417,0.20000000298023224,-2.6547434329986572,0.06259942054748535,9.999999747378752e-06,0.3285641074180603,-0.001544730388559401,0.7934128642082214
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,774144,86.08000183105469,2.630000114440918,224.0,0.0035637477412819862,0.004430700093507767,0.20000000298023224,-2.621904134750366,0.08605700731277466,9.999999747378752e-06,0.3983639180660248,-0.0010069411946460605,0.8905187845230103
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,811008,89.88999938964844,2.3499999046325684,226.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,847872,91.02999877929688,2.380000114440918,218.0,0.0011554470984265208,0.00013563368702307343,0.20000000298023224,-2.5786683559417725,0.062137603759765625,9.999999747378752e-06,0.5184131264686584,-0.00040233033359982073,0.983411431312561
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,884736,92.77999877929688,2.8399999141693115,219.0,0.0001910603023134172,0.0,0.20000000298023224,-2.568795919418335,0.066220223903656,9.999999747378752e-06,0.47858649492263794,-2.6843592422665097e-05,1.0233958959579468
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,921600,94.87999725341797,3.2100000381469727,233.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,958464,88.33000183105469,2.109999895095825,222.0,0.0010395420249551535,0.0002622251049615443,0.20000000298023224,-2.516063928604126,0.08007901906967163,9.999999747378752e-06,0.5880282521247864,-0.0005042083212174475,1.0923511981964111
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,995328,96.13999938964844,2.819999933242798,220.0,0.0035065519623458385,0.004575375933200121,0.20000000298023224,-2.4863226413726807,0.06898349523544312,9.999999747378752e-06,0.37229302525520325,-0.0013502599904313684,0.9969379305839539
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1032192,95.76000213623047,2.8399999141693115,238.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1069056,105.98999786376953,3.259999990463257,225.0,0.002336551435291767,0.002730758162215352,0.20000000298023224,-2.437594413757324,0.12186002731323242,9.999999747378752e-06,0.4442405104637146,-0.0007606489234603941,1.0704824924468994
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1105920,93.88999938964844,2.450000047683716,223.0,0.0008640173473395407,0.0002622251049615443,0.20000000298023224,-2.439706563949585,0.1336461305618286,9.999999747378752e-06,0.5635363459587097,-0.00016173497715499252,1.0326439142227173
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1142784,99.33000183105469,2.740000009536743,231.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1179648,96.1500015258789,3.190000057220459,221.0,0.0038534486666321754,0.004665798507630825,0.20000000298023224,-2.3918941020965576,0.17391228675842285,9.999999747378752e-06,0.5683209300041199,-0.0014314142754301429,1.010561227798462
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1216512,100.55000305175781,2.9700000286102295,218.0,0.0007794536650180817,0.0,0.20000000298023224,-2.385305643081665,0.21489572525024414,9.999999747378752e-06,0.4886123239994049,-0.00023581247660331428,1.1016765832901
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1253376,101.68000030517578,3.299999952316284,229.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1290240,110.04000091552734,3.7100000381469727,205.0,0.0020390194840729237,0.0005787037080153823,0.20000000298023224,-2.3947393894195557,0.21705389022827148,9.999999747378752e-06,0.4285542964935303,-0.0006971226539462805,0.9690656661987305
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1327104,99.95999908447266,2.940000057220459,208.0,0.0005218435544520617,0.0,0.20000000298023224,-2.3809452056884766,0.2022729516029358,9.999999747378752e-06,0.49185264110565186,3.504667620291002e-05,1.1581693887710571
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1363968,94.7300033569336,2.859999895095825,236.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1400832,102.88999938964844,3.609999895095825,221.0,0.0015442537842318416,0.0014196325791999698,0.20000000298023224,-2.3532052040100098,0.17821413278579712,9.999999747378752e-06,0.5258311629295349,-0.0004958868958055973,1.1203362941741943
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1437696,99.29000091552734,2.890000104904175,216.0,0.00218342081643641,0.0005154079990461469,0.20000000298023224,-2.3149845600128174,0.21244406700134277,9.999999747378752e-06,0.5793059468269348,-0.0005623331526294351,1.1699827909469604
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1474560,98.79000091552734,2.890000104904175,229.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1511424,98.86000061035156,3.5399999618530273,225.0,0.0008038703235797584,9.042245437740348e-06,0.20000000298023224,-2.3373513221740723,0.23510903120040894,9.999999747378752e-06,0.4319925904273987,-0.0001599146780790761,1.0532041788101196
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1548288,100.88999938964844,3.2699999809265137,221.0,0.0011328740511089563,0.000560619228053838,0.20000000298023224,-2.3295462131500244,0.2197079062461853,9.999999747378752e-06,0.5897336006164551,-0.00028356173424981534,1.2305363416671753
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1585152,98.19999694824219,3.190000057220459,226.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1622016,102.79000091552734,3.4600000381469727,219.0,0.0014113442739471793,0.001392505830153823,0.20000000298023224,-2.289581537246704,0.24463915824890137,9.999999747378752e-06,0.4601706564426422,-0.0001745838817441836,1.2407118082046509
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1658880,96.4800033569336,3.140000104904175,216.0,0.0020409796852618456,0.002170138992369175,0.20000000298023224,-2.315305471420288,0.25538170337677,9.999999747378752e-06,0.6519425511360168,-0.00039089276106096804,1.3085225820541382
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1695744,105.05999755859375,3.819999933242798,229.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1732608,98.76000213623047,3.390000104904175,220.0,0.0013023976935073733,0.001365379081107676,0.20000000298023224,-2.3231046199798584,0.23331189155578613,9.999999747378752e-06,0.620745837688446,-0.0001096059349947609,1.1740764379501343
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1769472,96.56999969482422,3.2100000381469727,216.0,0.0003675703483168036,0.0,0.20000000298023224,-2.3320915699005127,0.23179316520690918,9.999999747378752e-06,0.5503547787666321,-3.4256452636327595e-05,1.2683980464935303
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1806336,99.51000213623047,3.390000104904175,220.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1843200,102.83000183105469,3.190000057220459,216.0,0.0020462151151150465,0.001636646455153823,0.20000000298023224,-2.3346617221832275,0.25636690855026245,9.999999747378752e-06,0.5513706207275391,-0.0007468087133020163,1.1384217739105225
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1880064,104.2300033569336,4.190000057220459,213.0,0.0009647940169088542,0.0006329571479000151,0.20000000298023224,-2.3520467281341553,0.2801740765571594,9.999999747378752e-06,0.4208987057209015,6.9668676587753e-05,1.0958222150802612
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1916928,97.44000244140625,3.140000104904175,217.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1953792,104.45999908447266,3.5799999237060547,214.0,0.0017413981258869171,0.002097800839692354,0.20000000298023224,-2.373713254928589,0.33113735914230347,9.999999747378752e-06,0.5468605756759644,-7.952693704282865e-05,1.034290075302124
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,1990656,95.91000366210938,2.7899999618530273,211.0,0.0006264190305955708,9.042245437740348e-06,0.20000000298023224,-2.3752121925354004,0.2848716378211975,9.999999747378752e-06,0.6425190567970276,-0.00023463380057364702,1.1241124868392944
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2027520,94.91000366210938,3.1500000953674316,226.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2064384,106.19999694824219,3.559999942779541,224.0,0.001124269561842084,0.00020797165052499622,0.20000000298023224,-2.356900930404663,0.2854100465774536,9.999999747378752e-06,0.4786725640296936,-0.00022726734459865838,1.0826408863067627
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2101248,97.73999786376953,2.819999933242798,225.0,0.0008036948274821043,0.00018084490147884935,0.20000000298023224,-2.3654277324676514,0.29835671186447144,9.999999747378752e-06,0.4542538821697235,-0.00021444528829306364,1.0711116790771484
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2138112,99.05000305175781,3.809999942779541,225.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2174976,110.61000061035156,3.8399999141693115,219.0,0.001201402279548347,0.0003345630830153823,0.20000000298023224,-2.38655686378479,0.2630889415740967,9.999999747378752e-06,0.6583857536315918,-0.0002869124000426382,1.2571117877960205
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2211840,101.58000183105469,3.309999942779541,215.0,0.00140400230884552,0.002025462919846177,0.20000000298023224,-2.401567220687866,0.31821781396865845,9.999999747378752e-06,0.448526531457901,-0.0004028655239380896,1.0764756202697754
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2248704,101.19000244140625,3.259999990463257,223.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2285568,106.4800033569336,3.390000104904175,216.0,0.0015938128344714642,0.0027940538711845875,0.20000000298023224,-2.3927788734436035,0.20143026113510132,9.999999747378752e-06,0.656597912311554,-0.0005847838474437594,1.1288375854492188
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2322432,102.73999786376953,2.950000047683716,215.0,0.0009098852751776576,0.0004249855410307646,0.20000000298023224,-2.395251750946045,0.23644715547561646,9.999999747378752e-06,0.4738509953022003,-0.00037769137998111546,1.1377134323120117
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2359296,93.66999816894531,2.5299999713897705,222.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2396160,99.7300033569336,2.869999885559082,226.0,0.0007221319247037172,0.0,0.20000000298023224,-2.3835065364837646,0.28436148166656494,9.999999747378752e-06,0.4919600486755371,-0.00017137288523372263,1.0716819763183594
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2433024,104.4800033569336,3.3299999237060547,231.0,0.00026278317091055214,1.8084490875480697e-05,0.20000000298023224,-2.3781027793884277,0.2903780937194824,9.999999747378752e-06,0.3708799183368683,-1.7713509805616923e-05,1.012719988822937
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2469888,97.77999877929688,2.950000047683716,228.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2506752,100.9000015258789,3.380000114440918,228.0,0.0007091712323017418,0.000560619228053838,0.20000000298023224,-2.394960641860962,0.3039572238922119,9.999999747378752e-06,0.4689280092716217,-7.572719482595858e-07,1.1243797540664673
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2543616,102.69999694824219,3.2100000381469727,230.0,0.0018228511326014996,0.0014286747900769114,0.20000000298023224,-2.3875532150268555,0.26286041736602783,9.999999747378752e-06,0.4977948069572449,-0.000526081828866154,1.0659669637680054
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2580480,101.95999908447266,3.4600000381469727,249.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2617344,105.66999816894531,3.5999999046325684,239.0,0.0029289782978594303,0.002224392257630825,0.20000000298023224,-2.3305976390838623,0.2951754927635193,9.999999747378752e-06,0.6833568215370178,-0.0010467213578522205,1.1656111478805542
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2654208,105.41000366210938,4.0,238.0,0.0010742665035650134,0.0011935763759538531,0.20000000298023224,-2.3208441734313965,0.25000816583633423,9.999999747378752e-06,0.5788015723228455,-0.0002096199750667438,1.0828375816345215
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2691072,102.9000015258789,3.700000047683716,249.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2727936,97.9000015258789,3.380000114440918,246.0,0.0013776493724435568,0.0020345051307231188,0.20000000298023224,-2.3403360843658447,0.3045549988746643,9.999999747378752e-06,0.4662800133228302,-0.0003637453482951969,1.129583477973938
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2764800,109.88999938964844,3.9000000953674316,247.0,0.0012992089614272118,0.0008499710820615292,0.20000000298023224,-2.312094211578369,0.2993502616882324,9.999999747378752e-06,0.604544460773468,-0.0003573618014343083,1.159256935119629
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2801664,102.63999938964844,3.1700000762939453,256.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2838528,104.36000061035156,3.5299999713897705,233.0,0.002666289219632745,0.004005714785307646,0.20000000298023224,-2.316317319869995,0.28594255447387695,9.999999747378752e-06,0.5203455686569214,-0.0009002378210425377,1.1373908519744873
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2875392,97.4800033569336,3.180000066757202,232.0,0.002599215367808938,0.002757884794846177,0.20000000298023224,-2.2922236919403076,0.27805137634277344,9.999999747378752e-06,0.6171859502792358,-0.0007336887065321207,1.1540718078613281
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2912256,104.26000213623047,3.549999952316284,250.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2949120,103.25,3.3399999141693115,238.0,0.0024410539772361517,0.0038248698692768812,0.20000000298023224,-2.317002296447754,0.33996325731277466,9.999999747378752e-06,0.4255760908126831,-0.00038155121728777885,1.0446704626083374
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,2985984,93.44999694824219,3.130000114440918,237.0,0.0022429043892771006,0.0009494357509538531,0.20000000298023224,-2.3132879734039307,0.28026336431503296,9.999999747378752e-06,0.5402697920799255,-0.00045298991608433425,1.1575806140899658
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3022848,101.48999786376953,3.549999952316284,250.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3059712,103.3499984741211,3.6700000762939453,244.0,0.0016830553067848086,0.0009132667910307646,0.20000000298023224,-2.294527292251587,0.30218034982681274,9.999999747378752e-06,0.6510887145996094,-0.00037852939567528665,1.2517815828323364
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3096576,98.2699966430664,3.3399999141693115,244.0,0.0026236576959490776,0.0022515191230922937,0.20000000298023224,-2.3469014167785645,0.3588424324989319,9.999999747378752e-06,0.48004311323165894,-0.0003142870555166155,1.0787742137908936
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3133440,93.16000366210938,2.809999942779541,254.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3170304,98.62000274658203,3.4800000190734863,248.0,0.0014382620574906468,0.0032099972013384104,0.20000000298023224,-2.33540940284729,0.28309500217437744,9.999999747378752e-06,0.5231711864471436,-0.000590359850320965,1.1466623544692993
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3207168,95.58999633789062,3.0,244.0,0.0015877552796155214,0.00013563368702307343,0.20000000298023224,-2.339299201965332,0.31489020586013794,9.999999747378752e-06,0.5560042262077332,-0.00047910131979733706,1.1472924947738647
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3244032,95.44000244140625,3.190000057220459,242.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3280896,97.20999908447266,3.440000057220459,236.0,0.0026520248502492905,0.004349320195615292,0.20000000298023224,-2.347761869430542,0.27897584438323975,9.999999747378752e-06,0.5954917073249817,-0.00043848351924680173,1.1618621349334717
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3317760,104.72000122070312,3.4800000190734863,234.0,0.0026104217395186424,0.0021158854942768812,0.20000000298023224,-2.32137131690979,0.335180401802063,9.999999747378752e-06,0.6040387153625488,-0.0005642119795084,1.100772500038147
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3354624,97.69000244140625,3.049999952316284,248.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3391488,99.19000244140625,3.0999999046325684,237.0,0.00042280572233721614,1.8084490875480697e-05,0.20000000298023224,-2.299739122390747,0.3502613306045532,9.999999747378752e-06,0.45324525237083435,-2.2715035811415873e-05,1.0485634803771973
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3428352,105.02999877929688,3.440000057220459,235.0,0.003153112716972828,0.0035988136660307646,0.20000000298023224,-2.2539615631103516,0.368124783039093,9.999999747378752e-06,0.6548687219619751,-0.0005498163518495858,1.0957372188568115
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3465216,102.01000213623047,3.4100000858306885,241.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3502080,96.38999938964844,3.450000047683716,241.0,0.00251079467125237,0.002468532882630825,0.20000000298023224,-2.279454469680786,0.34654778242111206,9.999999747378752e-06,0.44881242513656616,-0.0005280382465571165,1.0829432010650635
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3538944,104.7300033569336,3.4200000762939453,239.0,0.002083500614389777,0.0018355757929384708,0.20000000298023224,-2.3179128170013428,0.32187312841415405,9.999999747378752e-06,0.5125200748443604,-0.0001449482806492597,1.1329913139343262
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3575808,110.87000274658203,4.139999866485596,247.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3612672,99.30999755859375,2.940000057220459,241.0,0.0026741439942270517,0.0036259402986615896,0.20000000298023224,-2.309657096862793,0.3302869200706482,9.999999747378752e-06,0.5375008583068848,-0.0004789805389009416,1.1609553098678589
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3649536,98.61000061035156,3.5199999809265137,241.0,0.0015229409327730536,0.0006510416860692203,0.20000000298023224,-2.3274481296539307,0.29264122247695923,9.999999747378752e-06,0.5108233094215393,-0.00029878909117542207,1.1881600618362427
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3686400,104.91999816894531,3.9600000381469727,249.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3723264,100.11000061035156,3.4700000286102295,243.0,0.0013216170482337475,0.0007595486240461469,0.20000000298023224,-2.3479092121124268,0.33739203214645386,9.999999747378752e-06,0.7474299073219299,-0.0001722859451547265,1.220205307006836
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3760128,99.72000122070312,3.140000104904175,239.0,0.000750689534470439,9.946469799615443e-05,0.20000000298023224,-2.339143991470337,0.2826967239379883,9.999999747378752e-06,0.4229084551334381,-0.00023167766630649567,1.1836870908737183
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3796992,97.58000183105469,3.559999942779541,253.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3833856,94.62000274658203,2.859999895095825,242.0,0.00038472391315735877,6.329571624519303e-05,0.20000000298023224,-2.3417422771453857,0.3457333445549011,9.999999747378752e-06,0.46977299451828003,0.00014584269956685603,1.0844229459762573
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3870720,106.56999969482422,3.7899999618530273,241.0,0.001343172276392579,0.0007866753730922937,0.20000000298023224,-2.3594915866851807,0.29346001148223877,9.999999747378752e-06,0.5441039204597473,-0.00013830586976837367,1.1584203243255615
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3907584,100.68000030517578,3.059999942779541,246.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3944448,103.3499984741211,3.6700000762939453,238.0,0.0028640027157962322,0.006193938199430704,0.20000000298023224,-2.3341596126556396,0.3237513303756714,9.999999747378752e-06,0.4636826813220978,-0.0008601683075539768,1.081497073173523
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,3981312,103.7300033569336,3.25,235.0,0.001553462352603674,0.0011754919541999698,0.20000000298023224,-2.318195343017578,0.35656940937042236,9.999999747378752e-06,0.5725604891777039,-0.00023774852161295712,1.0558658838272095
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4018176,102.61000061035156,3.4600000381469727,240.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4055040,103.0999984741211,3.5,236.0,0.0026897722855210304,0.0045301648788154125,0.20000000298023224,-2.322333335876465,0.338262677192688,9.999999747378752e-06,0.5474700927734375,-0.0009013969684019685,1.0631773471832275
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4091904,105.13999938964844,3.759999990463257,238.0,0.0022188746370375156,0.002540871035307646,0.20000000298023224,-2.3187201023101807,0.3219825029373169,9.999999747378752e-06,0.5376730561256409,-0.00028582618688233197,1.2395950555801392
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4128768,103.4800033569336,3.740000009536743,258.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4165632,102.54000091552734,3.5199999809265137,244.0,0.0030200646724551916,0.0031919125467538834,0.20000000298023224,-2.291008234024048,0.26956552267074585,9.999999747378752e-06,0.66260826587677,-0.0004214795189909637,1.2037116289138794
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4202496,100.77999877929688,3.130000114440918,240.0,0.002591625554487109,0.0030381944961845875,0.20000000298023224,-2.311800003051758,0.3031836748123169,9.999999747378752e-06,0.3646237552165985,-0.0006220399518497288,1.064139723777771
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4239360,109.30000305175781,3.9700000286102295,248.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4276224,98.4000015258789,3.450000047683716,244.0,0.00175107317045331,0.0019440827891230583,0.20000000298023224,-2.288724422454834,0.3155651092529297,9.999999747378752e-06,0.7321093082427979,-0.0005921328556723893,1.2293457984924316
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4313088,99.23999786376953,3.390000104904175,240.0,0.001086156815290451,0.0012839988339692354,0.20000000298023224,-2.273175001144409,0.3237912654876709,9.999999747378752e-06,0.6671783924102783,-8.319303015014157e-05,1.2405799627304077
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4349952,100.26000213623047,3.5399999618530273,255.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4386816,101.04000091552734,3.8499999046325684,248.0,0.0029496396891772747,0.0037977430038154125,0.20000000298023224,-2.286850929260254,0.3681555390357971,9.999999747378752e-06,0.5778409242630005,-0.0007173661142587662,1.0257608890533447
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4423680,104.19000244140625,3.700000047683716,244.0,0.0019146776758134365,0.005443431902676821,0.20000000298023224,-2.2990801334381104,0.3033120632171631,9.999999747378752e-06,0.5721808075904846,-0.00029687778442166746,1.2142409086227417
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,4460544,106.38999938964844,3.6500000953674316,263.0,,,,,,,,,
