run,step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/segmentation_loss,train/value_loss
20250323-171342-SaveDegreeBillionv3.1_0,196608,89.86000061035156,2.549999952316284,75.0,0.048386815935373306,0.41651612520217896,0.20000000298023224,-2.172924518585205,0.17934095859527588,9.999999747378752e-05,-0.008383985608816147,-0.15282168984413147,0.011120830662548542,0.4213870167732239
20250323-171342-SaveDegreeBillionv3.1_0,204800,87.22000122070312,2.7899999618530273,74.0,0.05140208825469017,0.4381103515625,0.20000000298023224,-2.139066696166992,0.17119252681732178,9.999999747378752e-05,0.09359148144721985,-0.08028272539377213,0.011452866718173027,0.37860435247421265
20250323-171342-SaveDegreeBillionv3.1_0,212992,98.91999816894531,3.190000057220459,74.0,0.051158249378204346,0.41490477323532104,0.20000000298023224,-2.1178534030914307,0.1506555676460266,9.999999747378752e-05,0.024881772696971893,-0.1367650032043457,0.010580473579466343,0.4349355697631836
20250323-171342-SaveDegreeBillionv3.1_0,221184,88.62000274658203,2.4100000858306885,123.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,229376,92.66999816894531,3.059999942779541,87.0,0.05157940834760666,0.41624754667282104,0.20000000298023224,-2.0388925075531006,0.2389737367630005,9.999999747378752e-05,0.019148103892803192,-0.02112477645277977,0.01103908009827137,0.3781321942806244
20250323-171342-SaveDegreeBillionv3.1_0,237568,95.69000244140625,2.819999933242798,82.0,0.055412985384464264,0.44072264432907104,0.20000000298023224,-2.0082221031188965,0.21770817041397095,9.999999747378752e-05,-0.037475988268852234,-0.1433500200510025,0.011251594871282578,0.47188109159469604
20250323-171342-SaveDegreeBillionv3.1_0,245760,93.19999694824219,2.8499999046325684,79.0,0.06799224019050598,0.47260743379592896,0.20000000298023224,-1.9937868118286133,0.2539171576499939,9.999999747378752e-05,0.13272333145141602,-0.023163611069321632,0.011722740717232227,0.44443023204803467
20250323-171342-SaveDegreeBillionv3.1_0,253952,100.13999938964844,2.740000009536743,77.0,0.07143902778625488,0.4894165098667145,0.20000000298023224,-1.958167314529419,0.14260327816009521,9.999999747378752e-05,0.0816773846745491,-0.07789988070726395,0.011321030557155609,0.4655490219593048
20250323-171342-SaveDegreeBillionv3.1_0,262144,88.5199966430664,2.640000104904175,76.0,0.07943139970302582,0.49420166015625,0.20000000298023224,-1.9547816514968872,0.17588192224502563,9.999999747378752e-05,0.1153503954410553,-0.03963315859436989,0.011641368269920349,0.4058280885219574
20250323-171342-SaveDegreeBillionv3.1_0,270336,92.12000274658203,2.440000057220459,75.0,0.07762979716062546,0.48200684785842896,0.20000000298023224,-1.9337208271026611,0.24661850929260254,9.999999747378752e-05,-0.019008591771125793,-0.11639713495969772,0.011092433705925941,0.406605988740921
20250323-171342-SaveDegreeBillionv3.1_0,278528,90.44999694824219,2.9600000381469727,74.0,0.07788364589214325,0.49738770723342896,0.20000000298023224,-1.9337230920791626,0.21919089555740356,9.999999747378752e-05,0.04934381693601608,-0.05696093291044235,0.011037090793251991,0.4112231731414795
20250323-171342-SaveDegreeBillionv3.1_0,286720,95.3499984741211,2.6500000953674316,74.0,0.08629272878170013,0.4944824278354645,0.20000000298023224,-1.9025672674179077,0.19005107879638672,9.999999747378752e-05,-0.1073649525642395,-0.17812669277191162,0.01138059888035059,0.416714072227478
20250323-171342-SaveDegreeBillionv3.1_0,294912,90.54000091552734,2.5999999046325684,74.0,0.09093287587165833,0.5007568597793579,0.20000000298023224,-1.8948850631713867,0.22068125009536743,9.999999747378752e-05,0.05151659995317459,-0.07504262775182724,0.010732287541031837,0.34713950753211975
20250323-171342-SaveDegreeBillionv3.1_0,303104,92.22000122070312,3.0199999809265137,74.0,0.10093937069177628,0.5263916254043579,0.20000000298023224,-1.89085853099823,0.15728527307510376,9.999999747378752e-05,0.07690179347991943,-0.08510101586580276,0.01155753992497921,0.37696540355682373
20250323-171342-SaveDegreeBillionv3.1_0,311296,87.7300033569336,2.0199999809265137,73.0,0.09135955572128296,0.5008789300918579,0.20000000298023224,-1.8927637338638306,0.2358296513557434,9.999999747378752e-05,-0.04718584194779396,-0.21614961326122284,0.01072488073259592,0.3880541920661926
20250323-171342-SaveDegreeBillionv3.1_0,319488,87.91999816894531,2.3299999237060547,73.0,0.1025799959897995,0.528027355670929,0.20000000298023224,-1.9052902460098267,0.20394772291183472,9.999999747378752e-05,0.08603998273611069,0.01011845376342535,0.01040120143443346,0.27632275223731995
20250323-171342-SaveDegreeBillionv3.1_0,327680,88.23999786376953,2.369999885559082,154.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,335872,96.22000122070312,3.049999952316284,99.0,0.10672406852245331,0.527905285358429,0.20000000298023224,-1.8693158626556396,0.14835399389266968,9.999999747378752e-05,-0.012910496443510056,-0.1324222832918167,0.010613863356411457,0.3725566565990448
20250323-171342-SaveDegreeBillionv3.1_0,344064,91.3499984741211,2.509999990463257,87.0,0.10654997825622559,0.5224243402481079,0.20000000298023224,-1.8649406433105469,0.21447253227233887,9.999999747378752e-05,-0.055560655891895294,-0.13811184465885162,0.011363595724105835,0.37152397632598877
20250323-171342-SaveDegreeBillionv3.1_0,352256,97.44999694824219,2.619999885559082,83.0,0.11319299042224884,0.53863525390625,0.20000000298023224,-1.8711273670196533,0.2356533408164978,9.999999747378752e-05,0.054593026638031006,-0.08475177735090256,0.01047277171164751,0.37600305676460266
20250323-171342-SaveDegreeBillionv3.1_0,360448,97.9000015258789,3.200000047683716,80.0,0.12138371169567108,0.549389660358429,0.20000000298023224,-1.852562427520752,0.19609755277633667,9.999999747378752e-05,-0.01363375037908554,-0.08466266840696335,0.011265667155385017,0.3320632576942444
20250323-171342-SaveDegreeBillionv3.1_0,368640,94.83999633789062,2.4700000286102295,78.0,0.12245433032512665,0.5379638671875,0.20000000298023224,-1.8485294580459595,0.15129488706588745,9.999999747378752e-05,-0.140120267868042,-0.16675665974617004,0.010892236605286598,0.3698335587978363
20250323-171342-SaveDegreeBillionv3.1_0,376832,92.45999908447266,2.549999952316284,76.0,0.1160162016749382,0.552966296672821,0.20000000298023224,-1.8436213731765747,0.16317540407180786,9.999999747378752e-05,0.04643595963716507,-0.06257032603025436,0.011172186583280563,0.3119254410266876
20250323-171342-SaveDegreeBillionv3.1_0,385024,96.63999938964844,2.9100000858306885,76.0,0.12228003889322281,0.5466674566268921,0.20000000298023224,-1.8189815282821655,0.24392932653427124,9.999999747378752e-05,0.0006788857281208038,-0.12816128134727478,0.011056564748287201,0.3411998450756073
20250323-171342-SaveDegreeBillionv3.1_0,393216,92.69999694824219,2.8299999237060547,75.0,0.11738219857215881,0.53546142578125,0.20000000298023224,-1.8120540380477905,0.23721927404403687,9.999999747378752e-05,-0.0864972472190857,-0.14336636662483215,0.010841879062354565,0.3659708499908447
20250323-171342-SaveDegreeBillionv3.1_0,401408,96.48999786376953,2.809999942779541,75.0,0.12243184447288513,0.5616210699081421,0.20000000298023224,-1.830313801765442,0.25325560569763184,9.999999747378752e-05,-0.05645227059721947,-0.10640638321638107,0.010863184928894043,0.40510112047195435
20250323-171342-SaveDegreeBillionv3.1_0,409600,99.58999633789062,3.619999885559082,74.0,0.11259134113788605,0.549450695514679,0.20000000298023224,-1.815994381904602,0.3012515902519226,9.999999747378752e-05,0.11294535547494888,-0.05801087245345116,0.010570695623755455,0.4215381145477295
20250323-171342-SaveDegreeBillionv3.1_0,417792,99.1500015258789,3.1700000762939453,74.0,0.14091597497463226,0.5476928949356079,0.20000000298023224,-1.7824478149414062,0.19181901216506958,9.999999747378752e-05,-0.09817732870578766,-0.21761304140090942,0.010906347073614597,0.4641127586364746
20250323-171342-SaveDegreeBillionv3.1_0,425984,97.33999633789062,2.690000057220459,74.0,0.14893627166748047,0.5692383050918579,0.20000000298023224,-1.7738968133926392,0.3229690194129944,9.999999747378752e-05,-0.04032853990793228,-0.09834418445825577,0.010690462775528431,0.39343708753585815
20250323-171342-SaveDegreeBillionv3.1_0,434176,102.29000091552734,3.009999990463257,137.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,442368,95.41000366210938,3.0199999809265137,91.0,0.1424364447593689,0.561840832233429,0.20000000298023224,-1.7706564664840698,0.28045654296875,9.999999747378752e-05,-0.002668537199497223,-0.1348862648010254,0.010819545015692711,0.39934349060058594
20250323-171342-SaveDegreeBillionv3.1_0,450560,94.98999786376953,2.7699999809265137,82.0,0.1576412469148636,0.5943603515625,0.20000000298023224,-1.7882157564163208,0.3016815781593323,9.999999747378752e-05,0.07458604872226715,-0.042791809886693954,0.010238279588520527,0.37185633182525635
20250323-171342-SaveDegreeBillionv3.1_0,458752,88.87000274658203,2.390000104904175,78.0,0.15910562872886658,0.591870129108429,0.20000000298023224,-1.7827942371368408,0.21684986352920532,9.999999747378752e-05,0.06105116009712219,-0.08165352791547775,0.00992900226265192,0.36632639169692993
20250323-171342-SaveDegreeBillionv3.1_0,466944,91.70999908447266,2.5,76.0,0.16982567310333252,0.606555163860321,0.20000000298023224,-1.7903642654418945,0.1166413426399231,9.999999747378752e-05,0.044149626046419144,-0.004482886288315058,0.010293928906321526,0.3578767776489258
20250323-171342-SaveDegreeBillionv3.1_0,475136,90.43000030517578,2.140000104904175,75.0,0.15832534432411194,0.581860363483429,0.20000000298023224,-1.805432915687561,0.1659722924232483,9.999999747378752e-05,0.0499841645359993,-0.038080837577581406,0.010564086027443409,0.34716275334358215
20250323-171342-SaveDegreeBillionv3.1_0,483328,98.41999816894531,3.059999942779541,74.0,0.15748104453086853,0.5928955078125,0.20000000298023224,-1.8011746406555176,0.2503185272216797,9.999999747378752e-05,0.06748326122760773,-0.02178228832781315,0.010191183537244797,0.28175488114356995
20250323-171342-SaveDegreeBillionv3.1_0,491520,88.47000122070312,2.549999952316284,74.0,0.1555805802345276,0.5746825933456421,0.20000000298023224,-1.7751420736312866,0.26778221130371094,9.999999747378752e-05,-0.07410811632871628,-0.2141694873571396,0.010565093718469143,0.4311952590942383
20250323-171342-SaveDegreeBillionv3.1_0,499712,92.72000122070312,2.869999885559082,73.0,0.16624504327774048,0.5873047113418579,0.20000000298023224,-1.7645301818847656,0.2542772889137268,9.999999747378752e-05,-0.003883153200149536,-0.0744519755244255,0.010275095701217651,0.39076152443885803
20250323-171342-SaveDegreeBillionv3.1_0,507904,89.81999969482422,2.4100000858306885,72.0,0.15979912877082825,0.580920398235321,0.20000000298023224,-1.7530386447906494,0.2165328860282898,9.999999747378752e-05,0.011030469089746475,-0.06886221468448639,0.010915156453847885,0.4452618956565857
20250323-171342-SaveDegreeBillionv3.1_0,516096,94.19000244140625,2.680000066757202,72.0,0.16332876682281494,0.595471203327179,0.20000000298023224,-1.8016855716705322,0.2910038232803345,9.999999747378752e-05,0.13442721962928772,0.007336620707064867,0.010537469759583473,0.3485856056213379
20250323-171342-SaveDegreeBillionv3.1_0,524288,93.45999908447266,2.75,72.0,0.16924363374710083,0.604199230670929,0.20000000298023224,-1.8158031702041626,0.30676305294036865,9.999999747378752e-05,0.01753825694322586,-0.05554434657096863,0.010914978571236134,0.3469482958316803
20250323-171342-SaveDegreeBillionv3.1_0,532480,99.04000091552734,2.9000000953674316,71.0,0.16956409811973572,0.595507800579071,0.20000000298023224,-1.8297035694122314,0.24482333660125732,9.999999747378752e-05,0.03571295365691185,-0.07885268330574036,0.00999978557229042,0.3662181496620178
20250323-171342-SaveDegreeBillionv3.1_0,540672,97.44999694824219,2.3299999237060547,160.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,548864,93.27999877929688,2.859999895095825,99.0,0.1871006190776825,0.60302734375,0.20000000298023224,-1.8154851198196411,0.18201863765716553,9.999999747378752e-05,0.06881082057952881,-0.03752651810646057,0.010618261992931366,0.32472875714302063
20250323-171342-SaveDegreeBillionv3.1_0,557056,93.33000183105469,2.4200000762939453,87.0,0.1722944676876068,0.5962280035018921,0.20000000298023224,-1.812345266342163,0.12040340900421143,9.999999747378752e-05,-0.06497155129909515,-0.12357321381568909,0.01067851111292839,0.36306822299957275
20250323-171342-SaveDegreeBillionv3.1_0,565248,89.23999786376953,2.759999990463257,82.0,0.16840051114559174,0.5998901128768921,0.20000000298023224,-1.81455397605896,0.15199685096740723,9.999999747378752e-05,0.0940900444984436,-0.03357454389333725,0.010277891531586647,0.3365050256252289
20250323-171342-SaveDegreeBillionv3.1_0,573440,90.72000122070312,2.2300000190734863,80.0,0.1608635038137436,0.579943835735321,0.20000000298023224,-1.802132487297058,0.15291178226470947,9.999999747378752e-05,0.008236179128289223,-0.13448981940746307,0.010292613878846169,0.36825448274612427
20250323-171342-SaveDegreeBillionv3.1_0,581632,91.0199966430664,2.759999990463257,79.0,0.1567697376012802,0.607189953327179,0.20000000298023224,-1.8085585832595825,0.2347257137298584,9.999999747378752e-05,0.1623135656118393,-0.002711368491873145,0.01021484937518835,0.3404271900653839
20250323-171342-SaveDegreeBillionv3.1_0,589824,94.41999816894531,2.7200000286102295,77.0,0.16063928604125977,0.588000476360321,0.20000000298023224,-1.822747826576233,0.2489023208618164,9.999999747378752e-05,-0.007322490215301514,-0.11760248988866806,0.009928419254720211,0.3924228250980377
20250323-171342-SaveDegreeBillionv3.1_0,598016,88.98999786376953,2.5999999046325684,76.0,0.15663976967334747,0.5936034917831421,0.20000000298023224,-1.7960325479507446,0.1982601284980774,9.999999747378752e-05,0.06306476891040802,-0.07289230078458786,0.01005480531603098,0.3657172620296478
20250323-171342-SaveDegreeBillionv3.1_0,606208,93.41999816894531,2.5,76.0,0.17262715101242065,0.6068481206893921,0.20000000298023224,-1.802356243133545,0.1871727705001831,9.999999747378752e-05,0.09212592989206314,-0.07769925892353058,0.010679070837795734,0.41615942120552063
20250323-171342-SaveDegreeBillionv3.1_0,614400,94.16000366210938,2.549999952316284,75.0,0.18530532717704773,0.6199951171875,0.20000000298023224,-1.7899994850158691,0.27132248878479004,9.999999747378752e-05,0.031239623203873634,-0.03959578275680542,0.010604127310216427,0.35738155245780945
20250323-171342-SaveDegreeBillionv3.1_0,622592,94.54000091552734,2.7899999618530273,74.0,0.18944969773292542,0.624340832233429,0.20000000298023224,-1.7888494729995728,0.20874279737472534,9.999999747378752e-05,0.04348684847354889,-0.03423159942030907,0.010239021852612495,0.341683566570282
20250323-171342-SaveDegreeBillionv3.1_0,630784,99.5199966430664,2.9000000953674316,74.0,0.18523672223091125,0.6169677972793579,0.20000000298023224,-1.7701386213302612,0.3143792748451233,9.999999747378752e-05,-0.07216781377792358,-0.13861995935440063,0.010263551026582718,0.4395653009414673
20250323-171342-SaveDegreeBillionv3.1_0,638976,94.20999908447266,2.809999942779541,74.0,0.17890134453773499,0.599108874797821,0.20000000298023224,-1.7828888893127441,0.25446367263793945,9.999999747378752e-05,0.017842747271060944,-0.07869283109903336,0.010601450689136982,0.36651748418807983
20250323-171342-SaveDegreeBillionv3.1_0,647168,89.4000015258789,3.0,146.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,655360,100.61000061035156,3.109999895095825,96.0,0.1692984700202942,0.606091320514679,0.20000000298023224,-1.7564336061477661,0.26965051889419556,9.999999747378752e-05,-0.048273488879203796,-0.17129682004451752,0.009755938313901424,0.4741697609424591
20250323-171342-SaveDegreeBillionv3.1_0,663552,97.69999694824219,2.6600000858306885,86.0,0.20024362206459045,0.6098388433456421,0.20000000298023224,-1.7435470819473267,0.20794892311096191,9.999999747378752e-05,0.02737654745578766,-0.11425801366567612,0.010482252575457096,0.41220828890800476
20250323-171342-SaveDegreeBillionv3.1_0,671744,94.91999816894531,2.799999952316284,81.0,0.18799129128456116,0.614611804485321,0.20000000298023224,-1.7519787549972534,0.17290425300598145,9.999999747378752e-05,0.06313944607973099,-0.02173951268196106,0.010172516107559204,0.37694796919822693
20250323-171342-SaveDegreeBillionv3.1_0,679936,93.04000091552734,2.609999895095825,79.0,0.19353529810905457,0.617504894733429,0.20000000298023224,-1.7436119318008423,0.23437613248825073,9.999999747378752e-05,0.05330581218004227,-0.1034289300441742,0.010090790688991547,0.38855206966400146
20250323-171342-SaveDegreeBillionv3.1_0,688128,86.56999969482422,2.140000104904175,77.0,0.20438560843467712,0.620349109172821,0.20000000298023224,-1.7441550493240356,0.212591290473938,9.999999747378752e-05,-0.026020657271146774,-0.048159774392843246,0.010033000260591507,0.3335266411304474
20250323-171342-SaveDegreeBillionv3.1_0,696320,87.83999633789062,2.430000066757202,77.0,0.19670045375823975,0.6181274652481079,0.20000000298023224,-1.770444631576538,0.24487411975860596,9.999999747378752e-05,0.07544485479593277,0.012942427769303322,0.009710934944450855,0.3392643332481384
20250323-171342-SaveDegreeBillionv3.1_0,704512,93.05000305175781,2.799999952316284,76.0,0.16723014414310455,0.608203113079071,0.20000000298023224,-1.7881232500076294,0.3270816206932068,9.999999747378752e-05,0.07184725999832153,-0.038908183574676514,0.010221841745078564,0.3278237283229828
20250323-171342-SaveDegreeBillionv3.1_0,712704,97.08000183105469,3.0999999046325684,75.0,0.2008594274520874,0.6272217035293579,0.20000000298023224,-1.768141269683838,0.23967522382736206,9.999999747378752e-05,0.05963825434446335,-0.11395812779664993,0.009927911683917046,0.33036327362060547
20250323-171342-SaveDegreeBillionv3.1_0,720896,96.13999938964844,3.049999952316284,74.0,0.20361991226673126,0.621630847454071,0.20000000298023224,-1.7455098628997803,0.25125616788864136,9.999999747378752e-05,-0.06057443469762802,-0.1474544107913971,0.010294201783835888,0.3754214942455292
20250323-171342-SaveDegreeBillionv3.1_0,729088,98.70999908447266,2.5199999809265137,74.0,0.20072966814041138,0.60589599609375,0.20000000298023224,-1.7346224784851074,0.27969586849212646,9.999999747378752e-05,-0.027445733547210693,-0.13000647723674774,0.010309084318578243,0.42577019333839417
20250323-171342-SaveDegreeBillionv3.1_0,737280,96.6500015258789,2.5899999141693115,73.0,0.21043018996715546,0.622314453125,0.20000000298023224,-1.7223252058029175,0.2823205590248108,9.999999747378752e-05,0.002517685294151306,-0.10005863755941391,0.009885855950415134,0.33369043469429016
20250323-171342-SaveDegreeBillionv3.1_0,745472,103.68000030517578,2.549999952316284,73.0,0.21055051684379578,0.6196655035018921,0.20000000298023224,-1.716671347618103,0.3041631579399109,9.999999747378752e-05,0.02111411653459072,-0.10957988351583481,0.00943381804972887,0.32532984018325806
20250323-171342-SaveDegreeBillionv3.1_0,753664,94.69999694824219,2.700000047683716,139.0,,,,,,,,,,
20250323-171342-SaveDegreeBillionv3.1_0,761856,92.29000091552734,2.4000000953674316,93.0,0.2245389074087143,0.6197875738143921,0.20000000298023224,-1.7035337686538696,0.3176615834236145,9.999999747378752e-05,-0.04020007699728012,-0.11520648747682571,0.009559594094753265,0.3156886398792267
20250323-171342-SaveDegreeBillionv3.1_0,770048,95.94999694824219,2.7699999809265137,84.0,0.2271726280450821,0.629077136516571,0.20000000298023224,-1.6969865560531616,0.21316027641296387,9.999999747378752e-05,0.013455856591463089,-0.06669213622808456,0.009776460938155651,0.3102261424064636
20250323-171342-SaveDegreeBillionv3.1_0,778240,92.83999633789062,2.569999933242798,81.0,0.23379190266132355,0.61944580078125,0.20000000298023224,-1.6885993480682373,0.27894526720046997,9.999999747378752e-05,0.006338275969028473,-0.12728409469127655,0.009857484139502048,0.29829737544059753
20250323-171342-SaveDegreeBillionv3.1_0,786432,95.2300033569336,2.509999990463257,77.0,0.22577212750911713,0.6275268793106079,0.20000000298023224,-1.692944049835205,0.2777043581008911,9.999999747378752e-05,0.0022892598062753677,-0.05620138347148895,0.009532511234283447,0.28844064474105835
20250323-171342-SaveDegreeBillionv3.1_0,794624,93.7699966430664,2.6500000953674316,76.0,0.2138783484697342,0.604260265827179,0.20000000298023224,-1.6846474409103394,0.2866659164428711,9.999999747378752e-05,0.009507968090474606,-0.09945367276668549,0.009993338957428932,0.30927032232284546
20250323-171342-SaveDegreeBillionv3.1_0,802816,96.05999755859375,2.6500000953674316,75.0,0.22478890419006348,0.6135498285293579,0.20000000298023224,-1.678116798400879,0.26816385984420776,9.999999747378752e-05,0.047478821128606796,-0.10065486282110214,0.009828339330852032,0.3498554825782776
20250323-171342-SaveDegreeBillionv3.1_0,811008,96.91000366210938,3.200000047683716,75.0,0.2167327105998993,0.621655285358429,0.20000000298023224,-1.6662086248397827,0.25544679164886475,9.999999747378752e-05,0.019437918439507484,-0.1109444871544838,0.00976832676678896,0.33656570315361023
20250323-171342-SaveDegreeBillionv3.1_0,819200,92.37999725341797,2.8399999141693115,74.0,0.213697150349617,0.6141357421875,0.20000000298023224,-1.6546709537506104,0.2679782509803772,9.999999747378752e-05,-0.02397419512271881,-0.18441776931285858,0.00981135293841362,0.4707240164279938
20250323-171342-SaveDegreeBillionv3.1_0,827392,99.22000122070312,2.950000047683716,74.0,0.2318532019853592,0.623364269733429,0.20000000298023224,-1.6556811332702637,0.29815399646759033,9.999999747378752e-05,0.08819087594747543,-0.07766109704971313,0.01006802637130022,0.40542927384376526
20250323-171342-SaveDegreeBillionv3.1_0,835584,99.12000274658203,3.2699999809265137,73.0,0.2429826855659485,0.623278796672821,0.20000000298023224,-1.6441150903701782,0.3255597949028015,9.999999747378752e-05,0.04130754992365837,-0.09172758460044861,0.01008271798491478,0.39048007130622864
